,fecha,meteo,tipo_accidente,lesividad,distrito,direccion,horario,dia,festividad,lon,lat
2152,2017-11-07 07:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS            ,CALLE DEL PUERTO DE BALBARAN NUM                                                                     27 Madrid,Mañana,2017-11-07,Laborable,,
2153,2017-11-07 09:00:00,Despejado,Colision,Grave,FUENCARRAL-EL PARDO           ,CALLE DE FERMIN CABALLERO - CALLE DE LA ISLA DE TABARCA Madrid,Mañana,2017-11-07,Laborable,,
2154,2017-11-08 03:00:00,Despejado,Colision,Leve,CENTRO                        ,PLAZA DEL EMPERADOR CARLOS V NUM                                                                     9 Madrid,Noche,2017-11-08,Laborable,,
2155,2017-11-08 14:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DEL BRONCE NUM                                                                                 2 Madrid,Tarde,2017-11-08,Laborable,,
2156,2017-11-08 15:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE COLON - CALLE DE GENOVA Madrid,Tarde,2017-11-08,Laborable,,
2157,2017-11-08 20:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DE ALCALA - CALLE DE O'DONNELL Madrid,Tarde,2017-11-08,Laborable,,
2158,2017-11-08 21:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,PASEO DE LA CASTELLANA NUM                                                                           257 Madrid,Noche,2017-11-08,Laborable,,
2159,2017-11-08 22:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE MARTIN DE VARGAS - CALLE DEL LABRADOR Madrid,Noche,2017-11-08,Laborable,,
2160,2017-11-09 09:00:00,Despejado,Colision,Leve,RETIRO                        ,PASEO DEL PRADO NUM                                                                                  3 Madrid,Mañana,2017-11-09,Festivo,,
2161,2017-11-10 01:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE LA COLEGIATA NUM                                                                            2 Madrid,Noche,2017-11-10,Laborable,,
2162,2017-11-10 10:00:00,Despejado,Colision,Grave,FUENCARRAL-EL PARDO           ,CALLE DE LAS ISLAS ALEUTIANAS - CALLE DE OTERO Y DELAGE Madrid,Mañana,2017-11-10,Laborable,,
2163,2017-11-10 14:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,AVENIDA DE LA OSA MAYOR - CALLE DE CEREZUELA Madrid,Tarde,2017-11-10,Laborable,,
2164,2017-11-10 19:00:00,Despejado,Imprudencia,Moderada,CARABANCHEL                   ,CALLE DE ALZINA - CALLE DE GOMEZ DE ARTECHE Madrid,Tarde,2017-11-10,Laborable,,
2165,2017-11-11 21:00:00,Despejado,Imprudencia,Leve,VILLA DE VALLECAS             ,CALLE DEL CONGOSTO NUM                                                                               1 Madrid,Noche,2017-11-11,Laborable,,
2166,2017-11-12 10:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DEL PRINCIPE DE VERGARA NUM                                                                    87 Madrid,Mañana,2017-11-12,Festivo,,
2167,2017-11-12 14:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  66 Madrid,Tarde,2017-11-12,Festivo,,
2168,2017-11-13 15:00:00,Despejado,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE ALCALA - CALLE DE FEDERICO GUTIERREZ Madrid,Tarde,2017-11-13,Laborable,,
2169,2017-11-14 19:00:00,Despejado,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE FRANCISCO LARGO CABALLERO - CALLE DE LOS HERMANOS GARCIA NOBLEJAS Madrid,Tarde,2017-11-14,Laborable,,
2170,2017-11-16 11:00:00,Despejado,Imprudencia,Moderada,MONCLOA-ARAVACA               ,LUGAR DEL PUENTE DEL REY - PARQUE DE MADRID RIO (RIBERA OESTE) Madrid,Mañana,2017-11-16,Laborable,,
2171,2017-11-17 13:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE JOSE ORTEGA Y GASSET NUM                                                                    5 Madrid,Tarde,2017-11-17,Laborable,,
2172,2017-11-17 14:00:00,Despejado,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE ARTURO SORIA - CALLE DEL MARQUES DE PICO VELASCO Madrid,Tarde,2017-11-17,Laborable,,
2173,2017-11-18 04:00:00,Despejado,Imprudencia,Leve,RETIRO                        ,AVENIDA DE MENENDEZ PELAYO NUM                                                                       71 Madrid,Noche,2017-11-18,Laborable,,
2174,2017-11-18 10:00:00,Despejado,Imprudencia,Moderada,CIUDAD LINEAL                 ,CALLE DE LOS HERMANOS GARCIA NOBLEJAS - CALLE DEL SAUZAL Madrid,Mañana,2017-11-18,Laborable,,
2175,2017-11-18 13:00:00,Despejado,Colision,Leve,BARAJAS                       ,AVENIDA DE LOGROÑO - CALLE DE LOS BREZOS Madrid,Tarde,2017-11-18,Laborable,,
2176,2017-11-18 17:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE BRAVO MURILLO - CALLE DE JOSE ABASCAL Madrid,Tarde,2017-11-18,Laborable,,
2177,2017-11-19 09:00:00,Despejado,Colision,Grave,LATINA                        ,CALLE  VIA CARPETANA - CALLE DE CARAMUEL Madrid,Mañana,2017-11-19,Festivo,,
2178,2017-11-19 20:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  45 Madrid,Tarde,2017-11-19,Festivo,,
2179,2017-11-21 08:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DEL COMERCIO NUM                                                                               6 Madrid,Mañana,2017-11-21,Laborable,,
2180,2017-11-21 09:00:00,Despejado,Caida,Grave,ARGANZUELA                    ,ESTACION DE ATOCHA Madrid,Mañana,2017-11-21,Laborable,,
2181,2017-11-21 20:00:00,Despejado,Imprudencia,Moderada,ARGANZUELA                    ,CALLE DE CACERES - CALLE DE LA BATALLA DEL SALADO Madrid,Tarde,2017-11-21,Laborable,,
2182,2017-11-22 15:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE  MAYOR - CALLE DE BAILEN Madrid,Tarde,2017-11-22,Laborable,,
2183,2017-11-23 00:00:00,Despejado,Caida,Leve,RETIRO                        ,PLAZA DE LA INDEPENDENCIA NUM                                                                        8 Madrid,Noche,2017-11-23,Laborable,,
2184,2017-11-23 15:00:00,Despejado,Caida,Leve,MORATALAZ                     ,BARRIO DE PAVONES - CALLE DE LA FUENTE CARRANTONA Madrid,Tarde,2017-11-23,Laborable,,
2185,2017-11-23 20:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DEL CONDE DE PEÑALVER NUM                                                                      30 Madrid,Tarde,2017-11-23,Laborable,,
2186,2017-11-24 09:00:00,Despejado,Caida,Leve,RETIRO                        ,PARQUE DEL RETIRO Madrid,Mañana,2017-11-24,Laborable,,
2187,2017-11-24 20:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CALLE DE ROMERO ROBLEDO NUM                                                                          3 Madrid,Tarde,2017-11-24,Laborable,,
2188,2017-11-26 05:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  109 Madrid,Noche,2017-11-26,Festivo,,
2189,2017-11-26 16:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DEL CLAVEL NUM                                                                                 4 Madrid,Tarde,2017-11-26,Festivo,,
2190,2017-11-27 12:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,PASEO DE LAS DELICIAS NUM                                                                            41 Madrid,Mañana,2017-11-27,Laborable,,
2191,2017-11-28 08:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE BRAVO MURILLO NUM                                                                           53 Madrid,Mañana,2017-11-28,Laborable,,
2192,2017-11-29 13:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,GLORIETA DE SANTA MARIA DE LA CABEZA - PASEO DE SANTA MARIA DE LA CABEZA Madrid,Tarde,2017-11-29,Laborable,,
2193,2017-11-29 14:00:00,Despejado,Colision,Leve,SAN BLAS                      ,CALLE DE HELSINKI NUM                                                                                5 Madrid,Tarde,2017-11-29,Laborable,,
2194,2017-11-29 16:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO - CALLE DE LOPE DE HARO Madrid,Tarde,2017-11-29,Laborable,,
2195,2017-11-29 18:00:00,Despejado,Imprudencia,Leve,CENTRO                        ,CALLE  MAYOR NUM                                                                                     1 Madrid,Tarde,2017-11-29,Laborable,,
2196,2017-11-29 19:00:00,Despejado,Imprudencia,Moderada,SAN BLAS                      ,CALLE DEL NECTAR NUM                                                                                 45 Madrid,Tarde,2017-11-29,Laborable,,
2197,2017-11-29 20:00:00,Despejado,Colision,Leve,CENTRO                        ,GLORIETA DE PUERTA DE TOLEDO - RONDA DE SEGOVIA Madrid,Tarde,2017-11-29,Laborable,,
2198,2017-11-29 20:00:00,Despejado,Colision,Leve,CENTRO                        ,GLORIETA DE PUERTA DE TOLEDO - RONDA DE SEGOVIA Madrid,Tarde,2017-11-29,Laborable,,
2199,2017-11-30 20:00:00,Despejado,Caida,Leve,RETIRO                        ,CALLE DE ALFONSO XII NUM                                                                             19 Madrid,Tarde,2017-11-30,Laborable,,
2200,2017-12-01 16:00:00,Despejado,Colision,Moderada,CENTRO                        ,CALLE DE RECOLETOS - PLAZA DE CIBELES Madrid,Tarde,2017-12-01,Laborable,,
2201,2017-12-01 16:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE  VIA CARPETANA - CALLE DE CARAMUEL Madrid,Tarde,2017-12-01,Laborable,,
2202,2017-12-02 15:00:00,Despejado,Colision,Leve,RETIRO                        ,PASEO DE LA INFANTA ISABEL NUM                                                                       1 Madrid,Tarde,2017-12-02,Laborable,,
2203,2017-12-03 15:00:00,Despejado,Imprudencia,Leve,CARABANCHEL                   ,CALLE DEL RADIO NUM                                                                                  12 Madrid,Tarde,2017-12-03,Festivo,,
2204,2017-12-05 22:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,PASEO DE LA HABANA - PLAZA DE LOS SAGRADOS CORAZONES Madrid,Noche,2017-12-05,Laborable,,
2205,2017-12-07 21:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SAN BERNARDO - CALLE DE SANTA CRUZ DE MARCENADO Madrid,Noche,2017-12-07,Laborable,,
2206,2017-12-08 12:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - CALLE  VIA LUSITANA Madrid,Mañana,2017-12-08,Festivo,,
2207,2017-12-10 14:00:00,Despejado,Imprudencia,Grave,CENTRO                        ,CALLE DE GRAVINA NUM                                                                                 11 Madrid,Tarde,2017-12-10,Festivo,,
2208,2017-12-10 18:00:00,Lluvia,Colision,Leve,USERA                         ,CALLE DE ANTONIO LOPEZ - CALLE DE SAN ZACARIAS Madrid,Tarde,2017-12-10,Festivo,,
2209,2017-12-12 16:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE ARGUMOSA - RONDA DE ATOCHA Madrid,Tarde,2017-12-12,Laborable,,
2210,2017-12-13 08:00:00,Despejado,Colision,Leve,RETIRO                        ,AVENIDA DEL MEDITERRANEO NUM                                                                         25 Madrid,Mañana,2017-12-13,Laborable,,
2211,2017-12-14 07:00:00,Niebla,Caida,Leve,VILLA DE VALLECAS             ,AVENIDA DEL MEDITERRANEO KM.                                                                         12500 Madrid,Mañana,2017-12-14,Laborable,,
2212,2017-12-14 08:00:00,Lluvia,Caida,Grave,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  11 Madrid,Mañana,2017-12-14,Laborable,,
2213,2017-12-14 08:00:00,Niebla,Caida,Leve,VICALVARO                     ,CALLE DE RIVAS - CARRETERA DE VICALVARO A RIVAS DEL JARAMA Madrid,Mañana,2017-12-14,Laborable,,
2214,2017-12-14 09:00:00,Lluvia,Caida,Grave,CENTRO                        ,PLAZA DE LA PUERTA DEL SOL NUM                                                                       6 Madrid,Mañana,2017-12-14,Laborable,,
2215,2017-12-14 21:00:00,Despejado,Imprudencia,Leve,CENTRO                        ,CALLE DE LOS CUCHILLEROS - PLAZA DE PUERTA CERRADA Madrid,Noche,2017-12-14,Laborable,,
2216,2017-12-15 18:00:00,Despejado,Caida,Grave,SAN BLAS                      ,AVENIDA DE LUIS ARAGONÉS NUM                                                                         4 Madrid,Tarde,2017-12-15,Laborable,,
2217,2017-12-17 11:00:00,Despejado,Caida,Grave,VICALVARO                     ,AVENIDA DE LAS COMUNIDADES - CALLE DE MINERVA Madrid,Mañana,2017-12-17,Festivo,,
2218,2017-12-18 13:00:00,Despejado,Imprudencia,Moderada,MONCLOA-ARAVACA               ,CALLE DE QUINTANA NUM                                                                                1 Madrid,Tarde,2017-12-18,Laborable,,
2219,2017-12-19 14:00:00,Despejado,Caida,Grave,RETIRO                        ,CALLE DE CAVANILLES NUM                                                                              36 Madrid,Tarde,2017-12-19,Laborable,,
2220,2017-12-19 15:00:00,Despejado,Imprudencia,Leve,TETUAN                        ,AVENIDA DE PABLO IGLESIAS - CALLE DE MOGUER Madrid,Tarde,2017-12-19,Laborable,,
2221,2017-12-20 00:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SEGOVIA - RONDA DE SEGOVIA Madrid,Noche,2017-12-20,Laborable,,
2222,2017-12-20 09:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  105 Madrid,Mañana,2017-12-20,Laborable,,
2223,2017-12-20 19:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE ZURBANO - PASEO DE EDUARDO DATO Madrid,Tarde,2017-12-20,Laborable,,
2224,2017-12-21 17:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AVENIDA DE MANUEL FRAGA IRIBARNE - CALLE DE ESTANISLAO PEREZ PITA Madrid,Tarde,2017-12-21,Laborable,,
2225,2017-12-21 19:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SAN JUSTO - CALLE DE SEGOVIA Madrid,Tarde,2017-12-21,Laborable,,
2226,2017-12-21 22:00:00,Despejado,Caida,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           223 Madrid,Noche,2017-12-21,Laborable,,
2227,2017-12-23 14:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE DE LA DUQUESA DE PARCENT NUM                                                                   48 Madrid,Tarde,2017-12-23,Laborable,,
2228,2017-12-23 17:00:00,Despejado,Colision,Grave,CARABANCHEL                   ,CALLE DE CLARA CAMPOAMOR - CALLE DEL GENERAL RICARDOS Madrid,Tarde,2017-12-23,Laborable,,
2229,2017-12-23 19:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  65 Madrid,Tarde,2017-12-23,Laborable,,
2230,2017-12-26 18:00:00,Lluvia,Colision,Leve,RETIRO                        ,AVENIDA DE MENENDEZ PELAYO - CALLE DEL DOCE DE OCTUBRE Madrid,Tarde,2017-12-26,Laborable,,
2231,2017-12-27 00:00:00,Lluvia,Caida,Leve,CHAMBERI                      ,CALLE DE FUENCARRAL NUM                                                                              111 Madrid,Noche,2017-12-27,Laborable,,
2232,2017-12-29 07:00:00,Despejado,Colision,Leve,BARAJAS                       ,AVENIDA  SUR DEL AEROPUERTO DE BARAJAS - AVENIDA DE LA HISPANIDAD Madrid,Mañana,2017-12-29,Laborable,,
2233,2017-12-30 11:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE LA MADERA NUM                                                                               51 Madrid,Mañana,2017-12-30,Laborable,,
2234,2017-12-31 21:00:00,Lluvia,Colision,Leve,CHAMBERI                      ,PASEO DE EDUARDO DATO NUM                                                                            2 Madrid,Noche,2017-12-31,Festivo,,
