fecha,meteo,tipo_accidente,lesividad,distrito,direccion,horario,dia,festividad,lon,lat
2019-08-30 22:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CALLE PRINCESA 31 Madrid,Noche,2019-08-30,Laborable,-3.7147543,40.4280521
2019-08-30 17:00:00,Despejado,Imprudencia,Moderada,CENTRO,CALLE MARQUES DE CUBAS 18 Madrid,Tarde,2019-08-30,Laborable,-3.6959549,40.4161267
2019-08-31 22:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,CALLE RAMON GOMEZ DE LA SERNA 9A Madrid,Noche,2019-08-31,Laborable,-3.723486,40.4821166
2019-08-31 19:00:00,Despejado,Imprudencia,Leve,BARAJAS,"CAMINO EN ZONA DENOMIDADA COMO ""ESPACIO MÉXICO"" Madrid",Tarde,2019-08-31,Laborable,-3.6067708,40.4593318
2019-08-31 14:00:00,Despejado,Colision,Leve,CARABANCHEL,"AUTOV. A-42, +00500S Madrid",Tarde,2019-08-31,Laborable,-3.7039284,40.395762
2019-09-01 22:00:00,Despejado,Colision,Moderada,PUENTE DE VALLECAS,AVDA. PABLO NERUDA 58 Madrid,Noche,2019-09-01,Festivo,-3.64554,40.38782
2019-09-01 15:00:00,Despejado,Imprudencia,Leve,PUENTE DE VALLECAS,CALLE EMBAJADORES 324 Madrid,Tarde,2019-09-01,Festivo,-3.6842484,40.3778652
2019-09-01 08:00:00,Despejado,Colision,Grave,LATINA,AVDA. NUESTRA SEÑORA DE VALVANERA 155 Madrid,Mañana,2019-09-01,Festivo,-3.741922499999999,40.3935862
2019-09-02 18:00:00,Despejado,Colision,Leve,HORTALEZA,AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL Madrid,Tarde,2019-09-02,Laborable,-3.6504833,40.4950543
2019-09-02 14:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. DELICIAS 65A Madrid,Tarde,2019-09-02,Laborable,-3.6939817,40.3986575
2019-09-03 20:00:00,Despejado,Colision,Leve,USERA,CALLE RUTILO 11 Madrid,Tarde,2019-09-03,Laborable,-3.6871707,40.3661124
2019-09-03 16:00:00,Despejado,Caida,Leve,TETUÁN,CALLE SAN GERMAN / CALLE GENERAL CABRERA Madrid,Tarde,2019-09-03,Laborable,-3.6959242,40.45645469999999
2019-09-05 00:00:00,Despejado,Otro,Moderada,CENTRO,CALLE CLAVEL / CALLE CABALLERO DE GRACIA Madrid,Noche,2019-09-05,Laborable,-3.699741,40.4192921
2019-09-04 18:00:00,Despejado,Caida,Leve,SALAMANCA,CALLE GENERAL ORAA / CALLE GENERAL PARDIÑAS Madrid,Tarde,2019-09-04,Laborable,-3.677737799999999,40.4358844
2019-09-04 16:00:00,Despejado,Colision,Leve,USERA,CALLE CAMINO VIEJO DE VILLAVERDE / CALLE UNIDAD Madrid,Tarde,2019-09-04,Laborable,-3.7108331,40.3698973
2019-09-04 13:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,AVDA. ALBUFERA 144 Madrid,Tarde,2019-09-04,Laborable,-3.651897,40.390924
2019-09-04 11:00:00,Despejado,Caida,Moderada,CHAMBERÍ,CALLE ALBERTO AGUILERA 16 Madrid,Mañana,2019-09-04,Laborable,-3.7082779,40.4299837
2019-09-05 21:00:00,Despejado,Imprudencia,Leve,MORATALAZ,CALLE ARROYO DE LA MEDIA LEGUA / CALLE ALCALDE GARRIDO JUARISTI Madrid,Noche,2019-09-05,Laborable,-3.6527989,40.4134419
2019-09-05 21:00:00,Despejado,Imprudencia,Leve,MORATALAZ,CALLE ARROYO DE LA MEDIA LEGUA / CALLE ALCALDE GARRIDO JUARISTI Madrid,Noche,2019-09-05,Laborable,-3.6527989,40.4134419
2019-09-05 19:00:00,Despejado,Imprudencia,Leve,TETUÁN,CALLE FRANCOS RODRIGUEZ 14 Madrid,Tarde,2019-09-05,Laborable,-3.7036344,40.4550277
2019-09-05 19:00:00,Despejado,Imprudencia,Leve,TETUÁN,CALLE FRANCOS RODRIGUEZ 14 Madrid,Tarde,2019-09-05,Laborable,-3.7036344,40.4550277
2019-09-05 19:00:00,Despejado,Colision,Moderada,CENTRO,CALLE ALCALA / CALLE MARQUES DE CUBAS Madrid,Tarde,2019-09-05,Laborable,-3.6958476,40.418844
2019-09-05 18:00:00,Despejado,Colision,Moderada,CIUDAD LINEAL,CALLE ARTURO SORIA / CALLE ASUNCION PEREZ VIZCAINO Madrid,Tarde,2019-09-05,Laborable,-3.6651415,40.4633547
2019-09-06 14:00:00,Despejado,Colision,Moderada,CARABANCHEL,AVDA. POBLADOS / AUTOV. A-42 Madrid,Tarde,2019-09-06,Laborable,-3.7347719,40.373821
2019-09-07 13:00:00,Despejado,Colision,Leve,RETIRO,PASEO. INFANTA ISABEL / ESTFE. ATOCHA Madrid,Tarde,2019-09-07,Laborable,-3.6893992,40.4078627
2019-09-07 12:00:00,Despejado,Colision,Leve,ARGANZUELA,CALLE EMBAJADORES 216 Madrid,Mañana,2019-09-07,Laborable,-3.6925903,40.39016489999999
2019-09-07 06:00:00,Despejado,Caida,Moderada,CENTRO,CALLE SEGOVIA 29 Madrid,Mañana,2019-09-07,Laborable,-3.715200099999999,40.4138075
2019-09-08 21:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CALLE IRUN / CALLE CADARSO Madrid,Noche,2019-09-08,Festivo,-3.715698599999999,40.4224921
2019-09-08 12:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,PARQUE LINEAL DEL MANZANARES Madrid,Mañana,2019-09-08,Festivo,-3.6781098,40.3562827
2019-09-08 12:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,PARQUE LINEAL DEL MANZANARES Madrid,Mañana,2019-09-08,Festivo,-3.6781098,40.3562827
2019-09-09 19:00:00,Despejado,Imprudencia,Leve,CENTRO,PLAZA DE ORIENTE Madrid,Tarde,2019-09-09,Laborable,-3.7120978,40.4186362
2019-09-09 19:00:00,Despejado,Imprudencia,Moderada,CENTRO,PLAZA DE ORIENTE Madrid,Tarde,2019-09-09,Laborable,-3.7120978,40.4186362
2019-09-09 13:00:00,Despejado,Otro,Leve,PUENTE DE VALLECAS,IDB. PARQUE LINEAL DEL MANZANARES Madrid,Tarde,2019-09-09,Laborable,-3.6781098,40.3562827
2019-09-09 13:00:00,Despejado,Imprudencia,Leve,SALAMANCA,CALLE DON RAMON DE LA CRUZ 91 Madrid,Tarde,2019-09-09,Laborable,-3.673513,40.4286818
2019-09-09 13:00:00,Despejado,Imprudencia,Leve,SALAMANCA,CALLE DON RAMON DE LA CRUZ 91 Madrid,Tarde,2019-09-09,Laborable,-3.673513,40.4286818
2019-09-09 07:00:00,Despejado,Colision,Leve,USERA,AVDA. SAN FERMIN / AVDA. PERLA Madrid,Mañana,2019-09-09,Laborable,-3.694154,40.3711934
2019-09-10 22:00:00,Despejado,Colision,Moderada,CHAMBERÍ,PASEO. CASTELLANA 63 Madrid,Noche,2019-09-10,Laborable,-3.6921924,40.4422526
2019-09-10 16:00:00,Despejado,Colision,Leve,CHAMARTÍN,CALLE PRINCIPE DE VERGARA 132 Madrid,Tarde,2019-09-10,Laborable,-3.6778181,40.4432851
2019-09-10 14:00:00,Despejado,Caida,Leve,CHAMARTÍN,PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA Madrid,Tarde,2019-09-10,Laborable,-3.6856109,40.4518228
2019-09-10 13:00:00,Despejado,Colision,Moderada,MONCLOA-ARAVACA,CUSTA. SAN VICENTE / GTA. SAN VICENTE Madrid,Tarde,2019-09-10,Laborable,-3.7202062,40.4200208
2019-09-10 07:00:00,Despejado,Colision,Moderada,HORTALEZA,AVDA. NICETO ALCALA ZAMORA 4 Madrid,Mañana,2019-09-10,Laborable,-3.6475357,40.4840115
2019-09-11 17:00:00,Despejado,Caida,Leve,HORTALEZA,CALLE MESENA 112 Madrid,Tarde,2019-09-11,Laborable,-3.663907,40.4695709
2019-09-11 08:00:00,Despejado,Colision,Leve,CENTRO,CALLE CORREO / PLAZA. PUERTA DEL SOL Madrid,Mañana,2019-09-11,Laborable,-3.7042567,40.4166339
2019-09-12 22:00:00,Despejado,Caida,Leve,HORTALEZA,PASEO DE MIGUELA DEL BURGO (FRENTE CASANARE 6) Madrid,Noche,2019-09-12,Laborable,-3.6345669,40.47423999999999
2019-09-12 20:00:00,Despejado,Colision,Leve,HORTALEZA,AVDA. NICETO ALCALA ZAMORA / AUTOV. M-11 Madrid,Tarde,2019-09-12,Laborable,-3.6504833,40.4950543
2019-09-12 13:00:00,Despejado,Caida,Leve,SALAMANCA,CALLE ALCALA 59 Madrid,Tarde,2019-09-12,Laborable,-3.6913659,40.4198947
2019-09-12 12:00:00,Despejado,Imprudencia,Leve,CIUDAD LINEAL,SAN MAXIMILIANO 49 Madrid,Mañana,2019-09-12,Laborable,-3.6525805,40.4258515
2019-09-12 12:00:00,Despejado,Imprudencia,Moderada,CIUDAD LINEAL,SAN MAXIMILIANO 49 Madrid,Mañana,2019-09-12,Laborable,-3.6525805,40.4258515
2019-09-12 11:00:00,Despejado,Imprudencia,Leve,HORTALEZA,CALLE CARRION DE LOS CONDES 73 Madrid,Mañana,2019-09-12,Laborable,-3.6581036,40.4760935
2019-09-12 11:00:00,Despejado,Imprudencia,Moderada,HORTALEZA,CALLE CARRION DE LOS CONDES 73 Madrid,Mañana,2019-09-12,Laborable,-3.6581036,40.4760935
2019-09-13 15:00:00,Lluvia,Caida,Moderada,CENTRO,CALLE LOPE DE VEGA / PASEO. PRADO Madrid,Tarde,2019-09-13,Laborable,-3.6939615,40.4139059
2019-09-14 16:00:00,Lluvia,Caida,Leve,CHAMBERÍ,CALLE LUCHANA 25 Madrid,Tarde,2019-09-14,Laborable,-3.699351699999999,40.4314117
2019-09-14 12:00:00,Niebla,Caida,Leve,VILLA DE VALLECAS,CALLE CERRO DEL MURMULLO 13 Madrid,Mañana,2019-09-14,Laborable,-3.5831848,40.3651532
2019-09-14 12:00:00,Despejado,Imprudencia,Leve,RETIRO,GTA. ANGEL CAIDO / CALLE FERNAN NUÑEZ Madrid,Mañana,2019-09-14,Laborable,-3.6825368,40.4110538
2019-09-14 12:00:00,Despejado,Imprudencia,Leve,RETIRO,GTA. ANGEL CAIDO / CALLE FERNAN NUÑEZ Madrid,Mañana,2019-09-14,Laborable,-3.6825368,40.4110538
2019-09-14 02:00:00,Despejado,Caida,Leve,SALAMANCA,CALLE ALCALA 70 Madrid,Noche,2019-09-14,Laborable,-3.6807813,40.4223558
2019-09-15 22:00:00,Despejado,Caida,Moderada,CENTRO,PTA. TOLEDO / AVDA. GRAN VIA DE SAN FRANCISCO Madrid,Noche,2019-09-15,Festivo,-3.711917,40.407398
2019-09-15 09:00:00,Despejado,Colision,Leve,TETUÁN,CALLE SAN BENITO 35 Madrid,Mañana,2019-09-15,Festivo,-3.694372099999999,40.4697829
2019-09-16 17:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE ALCALA / CALLE VELAZQUEZ Madrid,Tarde,2019-09-16,Laborable,-3.6845087,40.420995
2019-09-16 16:00:00,Despejado,Otro,Leve,MONCLOA-ARAVACA,PASEO. FLORIDA 13 Madrid,Tarde,2019-09-16,Laborable,-3.7217143,40.42144649999999
2019-09-17 23:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE JOSE ABASCAL 31 Madrid,Noche,2019-09-17,Laborable,-3.698419,40.43853800000001
2019-09-17 20:00:00,Despejado,Imprudencia,Leve,MORATALAZ,CALLE MARROQUINA 5 Madrid,Tarde,2019-09-17,Laborable,-3.6510298,40.4069434
2019-09-17 20:00:00,Despejado,Imprudencia,Leve,MORATALAZ,CALLE MARROQUINA 5 Madrid,Tarde,2019-09-17,Laborable,-3.6510298,40.4069434
2019-09-17 10:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. VIRGEN DEL PUERTO / PASEO. VIRGEN DEL PUERTO Madrid,Mañana,2019-09-17,Laborable,-3.7213361,40.41146260000001
2019-09-18 20:00:00,Despejado,Colision,Leve,HORTALEZA,CALLE DULCE CHACON / AVDA. INGENIERO EMILIO HERRERA Madrid,Tarde,2019-09-18,Laborable,-3.663178199999999,40.4841681
2019-09-18 18:00:00,Despejado,Colision,Moderada,RETIRO,CALLE DOCTOR ESQUERDO 157 Madrid,Tarde,2019-09-18,Laborable,-3.6696159,40.40903
2019-09-18 17:00:00,Despejado,Caida,Leve,USERA,CALLE MATILDE GAYO 19 Madrid,Tarde,2019-09-18,Laborable,-3.7037227,40.3889704
2019-09-18 15:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE MAYOR 26 Madrid,Tarde,2019-09-18,Laborable,-3.707230999999999,40.4164321
2019-09-18 15:00:00,Despejado,Imprudencia,Moderada,CENTRO,CALLE MAYOR 26 Madrid,Tarde,2019-09-18,Laborable,-3.707230999999999,40.4164321
2019-09-18 10:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,PLAZA DEL CINE CALLE VIRIDIANA Madrid,Mañana,2019-09-18,Laborable,-3.6545856,40.3792882
2019-09-19 18:00:00,Despejado,Colision,Leve,TETUÁN,AVENIDA GENERAL PERÓN CON C/ ORENSE Madrid,Tarde,2019-09-19,Laborable,-3.6949314,40.4522997
2019-09-19 17:00:00,Despejado,Colision,Leve,CENTRO,CALLE GRAN VIA / PLAZA. CALLEO Madrid,Tarde,2019-09-19,Laborable,-3.7040627,40.4201907
2019-09-19 13:00:00,Despejado,Colision,Moderada,PUENTE DE VALLECAS,AVDA. ENTREVIAS / CALLE PADRE LLANOS Madrid,Tarde,2019-09-19,Laborable,-3.6572722,40.37533639999999
2019-09-19 13:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,AVDA. ENTREVIAS / CALLE PADRE LLANOS Madrid,Tarde,2019-09-19,Laborable,-3.6572722,40.37533639999999
2019-09-19 11:00:00,Despejado,Imprudencia,Leve,ARGANZUELA,PASEO. ACACIAS 3 Madrid,Mañana,2019-09-19,Laborable,-3.703629,40.4044814
2019-09-19 11:00:00,Despejado,Imprudencia,Leve,ARGANZUELA,PASEO. ACACIAS 3 Madrid,Mañana,2019-09-19,Laborable,-3.703629,40.4044814
2019-09-20 22:00:00,Lluvia,Colision,Leve,CHAMBERÍ,CALLE MODESTO LAFUENTE / CALLE MARIA DE GUZMAN Madrid,Noche,2019-09-20,Laborable,-3.695801399999999,40.4440783
2019-09-21 14:00:00,Despejado,Colision,Moderada,TETUÁN,CALLE BRAVO MURILLO / CALLE LOPE DE HARO Madrid,Tarde,2019-09-21,Laborable,-3.7014739,40.45748469999999
2019-09-21 12:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO,CARRETERA DE FUENCARRAL A ALCOBENDAS KM-0 500 Madrid,Mañana,2019-09-21,Laborable,-3.6734041,40.5147073
2019-09-22 12:00:00,Despejado,Colision,Moderada,CENTRO,CALLE SAGASTA / CALLE MEJIA LEQUERICA Madrid,Mañana,2019-09-22,Festivo,-3.6994198,40.4284847
2019-09-23 22:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CALLE PRINCESA / CALLE MARQUES DE URQUIJO Madrid,Noche,2019-09-23,Laborable,-3.7162192,40.4305992
2019-09-23 22:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CALLE PRINCESA / CALLE MARQUES DE URQUIJO Madrid,Noche,2019-09-23,Laborable,-3.7162192,40.4305992
2019-09-23 21:00:00,Despejado,Colision,Leve,ARGANZUELA,"PQUE. MADRID RIO, FAROLA 26-10 Madrid",Noche,2019-09-23,Laborable,-3.7233662,40.4116765
2019-09-23 21:00:00,Despejado,Caida,Moderada,MORATALAZ,CALLE HACIENDA DE PAVONES / CALLE BRUJAS Madrid,Noche,2019-09-23,Laborable,-3.6283866,40.3989601
2019-09-23 19:00:00,Despejado,Caida,Moderada,MONCLOA-ARAVACA,ENTRE FAROLAS Nº 6 Y 7 Madrid,Tarde,2019-09-23,Laborable,-3.7037902,40.4167754
2019-09-23 18:00:00,Despejado,Colision,Leve,CHAMBERÍ,PLAZA. ALONSO MARTINEZ 7 Madrid,Tarde,2019-09-23,Laborable,-3.69515,40.42757
2019-09-23 18:00:00,Despejado,Imprudencia,Leve,CENTRO,PLAZA. PUERTA DEL SOL 6 Madrid,Tarde,2019-09-23,Laborable,-3.7030921,40.4165927
2019-09-23 18:00:00,Despejado,Imprudencia,Leve,CENTRO,PLAZA. PUERTA DEL SOL 6 Madrid,Tarde,2019-09-23,Laborable,-3.7030921,40.4165927
2019-09-24 21:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL / CTRA. TELEFERICO Madrid,Noche,2019-09-24,Laborable,-3.74781,40.4166384
2019-09-24 20:00:00,Despejado,Colision,Leve,MORATALAZ,CALLE FUENTE CARRANTONA 61 Madrid,Tarde,2019-09-24,Laborable,-3.6301015,40.4103322
2019-09-24 20:00:00,Despejado,Colision,Leve,MORATALAZ,CALLE FUENTE CARRANTONA 61 Madrid,Tarde,2019-09-24,Laborable,-3.6301015,40.4103322
2019-09-24 14:00:00,Despejado,Colision,Leve,CHAMBERÍ,PASEO. CASTELLANA 63 Madrid,Tarde,2019-09-24,Laborable,-3.6921924,40.4422526
2019-09-25 22:00:00,Despejado,Colision,Leve,CHAMARTÍN,PASEO. CASTELLANA 184 Madrid,Noche,2019-09-25,Laborable,-3.6890475,40.4609225
2019-09-27 00:00:00,Despejado,Colision,Leve,CENTRO,PLAZA. EMPERADOR CARLOS V / RONDA. ATOCHA Madrid,Noche,2019-09-27,Laborable,-3.6937181,40.4071179
2019-09-26 22:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. DELICIAS 95 Madrid,Noche,2019-09-26,Laborable,-3.6942195,40.3954682
2019-09-26 14:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE SERRANO 29 Madrid,Tarde,2019-09-26,Laborable,-3.6876892,40.4272745
2019-09-26 09:00:00,Despejado,Colision,Leve,TETUÁN,AVDA. GENERAL PERON / CALLE JULIAN BESTEIRO Madrid,Mañana,2019-09-26,Laborable,-3.6956191,40.4523432
2019-09-27 23:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. CHOPERA 10 Madrid,Noche,2019-09-27,Laborable,-3.6992064,40.3929075
2019-09-27 20:00:00,Despejado,Imprudencia,Leve,RETIRO,CALLE O'DONNELL 52 Madrid,Tarde,2019-09-27,Laborable,-3.6702534,40.42107379999999
2019-09-27 20:00:00,Despejado,Imprudencia,Leve,RETIRO,CALLE O'DONNELL 52 Madrid,Tarde,2019-09-27,Laborable,-3.6702534,40.42107379999999
2019-09-27 16:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. SANTA MARIA DE LA CABEZA 42 Madrid,Tarde,2019-09-27,Laborable,-3.6968798,40.403868
2019-09-27 13:00:00,Despejado,Colision,Moderada,CENTRO,PASEO. BAJO DE LA VIRGEN DEL PUERTO / FRENTE JARDINES DEL MORO Madrid,Tarde,2019-09-27,Laborable,-3.7179618,40.4186995
2019-09-27 11:00:00,Despejado,Colision,Grave,VILLAVERDE,CALLE LAS NAVAS DE BUITRAGO / CALLE BERZOSA DE LOZOYA Madrid,Mañana,2019-09-27,Laborable,-3.718789,40.3343937
2019-09-28 15:00:00,Despejado,Colision,Leve,CARABANCHEL,CALLE ANTONIO DE LEYVA / PLAZA. ELIPTICA Madrid,Tarde,2019-09-28,Laborable,-3.7174439,40.3855813
2019-09-28 14:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CTRA. ZARZON 6 Madrid,Tarde,2019-09-28,Laborable,-3.7645045,40.4074312
2019-09-28 13:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL 2 Madrid,Tarde,2019-09-28,Laborable,-3.7491851,40.415284
2019-09-28 13:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL 2 Madrid,Tarde,2019-09-28,Laborable,-3.7491851,40.415284
2019-09-29 22:00:00,Despejado,Caida,Moderada,SALAMANCA,AVDA. AMERICA 12 Madrid,Noche,2019-09-29,Festivo,-3.675436299999999,40.43812930000001
2019-09-29 21:00:00,Despejado,Caida,Leve,CHAMARTÍN,CALLE CARTAGENA 124 Madrid,Noche,2019-09-29,Festivo,-3.6746231,40.4410969
2019-09-29 21:00:00,Despejado,Caida,Leve,CENTRO,RONDA. ATOCHA 8 Madrid,Noche,2019-09-29,Festivo,-3.6958945,40.4070603
2019-09-29 16:00:00,Despejado,Colision,Moderada,SALAMANCA,CALLE ALCALA / CALLE ALEJANDRO GONZALEZ Madrid,Tarde,2019-09-29,Festivo,-3.6642013,40.430291
2019-09-29 12:00:00,Despejado,Colision,Leve,RETIRO,PASEO. FERNAN NUÑEZ / PASEO. REPUBLICA DE CUBA Madrid,Mañana,2019-09-29,Festivo,-3.68027,40.41804
2019-09-29 12:00:00,Despejado,Colision,Leve,RETIRO,PASEO. FERNAN NUÑEZ / PASEO. REPUBLICA DE CUBA Madrid,Mañana,2019-09-29,Festivo,-3.68027,40.41804
2019-09-29 06:00:00,Despejado,Caida,Moderada,CENTRO,CALLE GRAN VIA 72 Madrid,Mañana,2019-09-29,Festivo,-3.7096594,40.4229084
2019-09-30 23:00:00,Despejado,Caida,Moderada,CHAMBERÍ,CALLE GENOVA / CALLE ARGENSOLA Madrid,Noche,2019-09-30,Laborable,-3.693862,40.42671300000001
2019-09-30 16:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALLE DONOSO CORTES / CALLE ANDRES MELLADO Madrid,Tarde,2019-09-30,Laborable,-3.7142598,40.43644949999999
2019-09-30 14:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS,AVDA. CERRO MILANO / CALLE ENTREPEÑAS Madrid,Tarde,2019-09-30,Laborable,-3.611305,40.3650106
2019-09-30 10:00:00,Despejado,Colision,Moderada,SALAMANCA,PASEO. CASTELLANA 10 Madrid,Mañana,2019-09-30,Laborable,-3.689316199999999,40.4276136
2019-10-01 21:00:00,Despejado,Colision,Moderada,SALAMANCA,GTA. EMILIO CASTELAR / CALLE GENERAL ORAA Madrid,Noche,2019-10-01,Laborable,-3.688582499999999,40.4352118
2019-10-01 20:00:00,Despejado,Imprudencia,Leve,CIUDAD LINEAL,CALLE AMOS DE ESCALANTE 12 Madrid,Tarde,2019-10-01,Laborable,-3.6414541,40.4354659
2019-10-01 20:00:00,Despejado,Imprudencia,Grave,CIUDAD LINEAL,CALLE AMOS DE ESCALANTE 12 Madrid,Tarde,2019-10-01,Laborable,-3.6414541,40.4354659
2019-10-01 19:00:00,Despejado,Colision,Moderada,ARGANZUELA,CALLE EMBAJADORES 126 Madrid,Tarde,2019-10-01,Laborable,-3.6985254,40.3993088
2019-10-01 19:00:00,Despejado,Colision,Leve,ARGANZUELA,CALLE EMBAJADORES 126 Madrid,Tarde,2019-10-01,Laborable,-3.6985254,40.3993088
2019-10-01 14:00:00,Despejado,Colision,Leve,USERA,AVDA. POBLADOS / CALLE GUETARIA Madrid,Tarde,2019-10-01,Laborable,-3.7155999,40.3737809
2019-10-01 08:00:00,Despejado,Caida,Leve,ARGANZUELA,CALLE TERESA LOPEZ VALCARCEL 19 Madrid,Mañana,2019-10-01,Laborable,-3.694761,40.387511
2019-10-02 23:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CALLE ARQUITECTO SANCHEZ ARCAS 3 Madrid,Noche,2019-10-02,Laborable,-3.716717,40.4532445
2019-10-02 21:00:00,Despejado,Colision,Leve,LATINA,CALLE FLAUTAS / CALLE CLARINETES Madrid,Noche,2019-10-02,Laborable,-3.7649228,40.3698592
2019-10-02 21:00:00,Despejado,Caida,Moderada,LATINA,CALLE GUAREÑA / PLAZA. DISTRITO LATINA Madrid,Noche,2019-10-02,Laborable,-3.765406,40.3867651
2019-10-02 20:00:00,Despejado,Caida,Leve,CARABANCHEL,CALLE CALDERILLA 1 Madrid,Tarde,2019-10-02,Laborable,-3.737479099999999,40.3637278
2019-10-02 19:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE ARMADA ESPAÑOLA / PASEO. CASTELLANA Madrid,Tarde,2019-10-02,Laborable,-3.689321899999999,40.4242775
2019-10-02 16:00:00,Despejado,Caida,Moderada,SALAMANCA,CALLE NUÑEZ DE BALBOA / CALLE JOSE ORTEGA Y GASSET Madrid,Tarde,2019-10-02,Laborable,-3.6823481,40.4302442
2019-10-02 15:00:00,Despejado,Imprudencia,Leve,TETUÁN,CALLE CARNICER 11 Madrid,Tarde,2019-10-02,Laborable,-3.7048288,40.4494662
2019-10-02 15:00:00,Despejado,Imprudencia,Leve,TETUÁN,CALLE CARNICER 11 Madrid,Tarde,2019-10-02,Laborable,-3.7048288,40.4494662
2019-10-02 12:00:00,Despejado,Caida,Moderada,CENTRO,CALLE DOCTOR CORTEZO 1 Madrid,Mañana,2019-10-02,Laborable,-3.7034155,40.4138647
2019-10-02 10:00:00,Despejado,Colision,Moderada,MORATALAZ,CALLE CAMINO DE LOS VINATEROS 65 Madrid,Mañana,2019-10-02,Laborable,-3.6518644,40.4104075
2019-10-03 21:00:00,Despejado,Caida,Leve,CENTRO,PLAZA. PUERTA DEL SOL / CALLE CARRETAS Madrid,Noche,2019-10-03,Laborable,-3.7032922,40.4167321
2019-10-03 14:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 73 Madrid,Tarde,2019-10-03,Laborable,-3.6990847,40.4352653
2019-10-03 14:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 73 Madrid,Tarde,2019-10-03,Laborable,-3.6990847,40.4352653
2019-10-03 10:00:00,Despejado,Caida,Moderada,TETUÁN,MINISTERIO DE DEFENSA Madrid,Mañana,2019-10-03,Laborable,-3.6914297,40.4555903
2019-10-03 09:00:00,Despejado,Colision,Leve,CARABANCHEL,AVDA. OPORTO / CALLE CAMINO VIEJO DE LEGANES Madrid,Mañana,2019-10-03,Laborable,-3.7276997,40.3862708
2019-10-04 20:00:00,Despejado,Caida,Leve,SAN BLAS-CANILLEJAS,CALLE ALCALA 426 Madrid,Tarde,2019-10-04,Laborable,-3.6367542,40.4380763
2019-10-04 17:00:00,Despejado,Imprudencia,Leve,LATINA,CALLE CARABIAS 1 Madrid,Tarde,2019-10-04,Laborable,-3.76699,40.39881
2019-10-04 17:00:00,Despejado,Imprudencia,Moderada,LATINA,CALLE CARABIAS 1 Madrid,Tarde,2019-10-04,Laborable,-3.76699,40.39881
2019-10-04 10:00:00,Despejado,Otro,Leve,RETIRO,CALLE ALCALA / PLAZA. CIBELES Madrid,Mañana,2019-10-04,Laborable,-3.6476588,40.43335159999999
2019-10-04 09:00:00,Despejado,Colision,Moderada,PUENTE DE VALLECAS,CALLE PUERTO DE BALBARAN 121 Madrid,Mañana,2019-10-04,Laborable,-3.662807099999999,40.3788743
2019-10-04 00:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. ESPERANZA / PASEO. ESPERANZA Madrid,Noche,2019-10-04,Laborable,-3.7042027,40.4007491
2019-10-05 21:00:00,Despejado,Caida,Moderada,USERA,AVDA. ANDALUCIA 1 Madrid,Noche,2019-10-05,Laborable,-3.691647999999999,40.3627995
2019-10-05 19:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALLE ALBERTO AGUILERA 46 Madrid,Tarde,2019-10-05,Laborable,-3.7122167,40.4305183
2019-10-05 16:00:00,Despejado,Caida,Moderada,FUENCARRAL-EL PARDO,GTA. SANTUARIO DE TISCAR Madrid,Tarde,2019-10-05,Laborable,-3.713101699999999,40.5029473
2019-10-05 11:00:00,Despejado,Caida,Moderada,HORTALEZA,CALLE SANTA SUSANA 55 Madrid,Mañana,2019-10-05,Laborable,-3.647987399999999,40.4803555
